Calculation1,City,County/State/ Territory,Count,gender,School,Pivot Field Values
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,Adm,Other,LA PUENTE HIGH SCHOOL,
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,App,Other,LA PUENTE HIGH SCHOOL,
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,Enr,Male,LA PUENTE HIGH SCHOOL,
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,Adm,Male,LA PUENTE HIGH SCHOOL,
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,App,Male,LA PUENTE HIGH SCHOOL,5
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,Enr,Female,LA PUENTE HIGH SCHOOL,
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,Adm,Female,LA PUENTE HIGH SCHOOL,5
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,App,Female,LA PUENTE HIGH SCHOOL,15
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,Enr,All,LA PUENTE HIGH SCHOOL,
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,Adm,All,LA PUENTE HIGH SCHOOL,6
LA PUENTE HIGH SCHOOL51359,La Puente,Los Angeles,App,All,LA PUENTE HIGH SCHOOL,20
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Enr,Unknown,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Adm,Unknown,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,App,Unknown,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Enr,Other,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Adm,Other,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,App,Other,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Enr,Male,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Adm,Male,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,App,Male,LA QUINTA HIGH SCHOOL,13
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Enr,Female,LA QUINTA HIGH SCHOOL,3
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Adm,Female,LA QUINTA HIGH SCHOOL,7
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,App,Female,LA QUINTA HIGH SCHOOL,19
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Enr,All,LA QUINTA HIGH SCHOOL,3
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,Adm,All,LA QUINTA HIGH SCHOOL,9
LA QUINTA HIGH SCHOOL51328,La Quinta,Riverside,App,All,LA QUINTA HIGH SCHOOL,35
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Enr,Unknown,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Adm,Unknown,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,App,Unknown,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Enr,Other,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Adm,Other,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,App,Other,LA QUINTA HIGH SCHOOL,5
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Enr,Male,LA QUINTA HIGH SCHOOL,3
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Adm,Male,LA QUINTA HIGH SCHOOL,3
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,App,Male,LA QUINTA HIGH SCHOOL,58
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Enr,Female,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Adm,Female,LA QUINTA HIGH SCHOOL,
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,App,Female,LA QUINTA HIGH SCHOOL,47
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Enr,All,LA QUINTA HIGH SCHOOL,5
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,Adm,All,LA QUINTA HIGH SCHOOL,5
LA QUINTA HIGH SCHOOL53737,Westminster,Orange,App,All,LA QUINTA HIGH SCHOOL,110
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Enr,Unknown,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Adm,Unknown,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,App,Unknown,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Enr,Other,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Adm,Other,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,App,Other,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Enr,Male,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Adm,Male,LA SERNA HIGH SCHOOL,
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,App,Male,LA SERNA HIGH SCHOOL,25
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Enr,Female,LA SERNA HIGH SCHOOL,7
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Adm,Female,LA SERNA HIGH SCHOOL,10
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,App,Female,LA SERNA HIGH SCHOOL,51
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Enr,All,LA SERNA HIGH SCHOOL,7
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,Adm,All,LA SERNA HIGH SCHOOL,11
LA SERNA HIGH SCHOOL53756,Whittier,Los Angeles,App,All,LA SERNA HIGH SCHOOL,79
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Enr,Unknown,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Adm,Unknown,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,App,Unknown,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Enr,Other,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Adm,Other,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,App,Other,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Enr,Male,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Adm,Male,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,App,Male,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Enr,Female,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Adm,Female,LA SIERRA HIGH SCHOOL,3
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,App,Female,LA SIERRA HIGH SCHOOL,13
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Enr,All,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,Adm,All,LA SIERRA HIGH SCHOOL,3
LA SIERRA HIGH SCHOOL52659,Riverside,Riverside,App,All,LA SIERRA HIGH SCHOOL,18
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Enr,Unknown,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Adm,Unknown,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,App,Unknown,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Enr,Other,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Adm,Other,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,App,Other,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Enr,Male,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Adm,Male,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,App,Male,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Enr,All,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,Adm,All,LA SIERRA HIGH SCHOOL,
LA SIERRA HIGH SCHOOL52923,Fullerton,Orange,App,All,LA SIERRA HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Enr,Unknown,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Adm,Unknown,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,App,Unknown,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Enr,Other,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Adm,Other,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,App,Other,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Enr,Male,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Adm,Male,LAGUNA BEACH HIGH SCHOOL,
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,App,Male,LAGUNA BEACH HIGH SCHOOL,34
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Enr,Female,LAGUNA BEACH HIGH SCHOOL,5
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Adm,Female,LAGUNA BEACH HIGH SCHOOL,8
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,App,Female,LAGUNA BEACH HIGH SCHOOL,39
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Enr,All,LAGUNA BEACH HIGH SCHOOL,6
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,Adm,All,LAGUNA BEACH HIGH SCHOOL,10
LAGUNA BEACH HIGH SCHOOL51320,Laguna Beach,Orange,App,All,LAGUNA BEACH HIGH SCHOOL,76
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Enr,Unknown,LAGUNA CREEK HIGH SCHOOL,
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Adm,Unknown,LAGUNA CREEK HIGH SCHOOL,
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,App,Unknown,LAGUNA CREEK HIGH SCHOOL,
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Enr,Other,LAGUNA CREEK HIGH SCHOOL,
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Adm,Other,LAGUNA CREEK HIGH SCHOOL,
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,App,Other,LAGUNA CREEK HIGH SCHOOL,
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Enr,Male,LAGUNA CREEK HIGH SCHOOL,3
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Adm,Male,LAGUNA CREEK HIGH SCHOOL,3
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,App,Male,LAGUNA CREEK HIGH SCHOOL,34
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Enr,Female,LAGUNA CREEK HIGH SCHOOL,3
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Adm,Female,LAGUNA CREEK HIGH SCHOOL,6
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,App,Female,LAGUNA CREEK HIGH SCHOOL,41
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Enr,All,LAGUNA CREEK HIGH SCHOOL,8
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,Adm,All,LAGUNA CREEK HIGH SCHOOL,12
LAGUNA CREEK HIGH SCHOOL50829,Elk Grove,Sacramento,App,All,LAGUNA CREEK HIGH SCHOOL,81
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Enr,Unknown,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Adm,Unknown,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,App,Unknown,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Enr,Other,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Adm,Other,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,App,Other,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Enr,Male,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Adm,Male,LAGUNA HILLS HIGH SCHOOL,
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,App,Male,LAGUNA HILLS HIGH SCHOOL,22
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Enr,Female,LAGUNA HILLS HIGH SCHOOL,4
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Adm,Female,LAGUNA HILLS HIGH SCHOOL,7
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,App,Female,LAGUNA HILLS HIGH SCHOOL,27
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Enr,All,LAGUNA HILLS HIGH SCHOOL,5
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,Adm,All,LAGUNA HILLS HIGH SCHOOL,8
LAGUNA HILLS HIGH SCHOOL51369,Laguna Hills,Orange,App,All,LAGUNA HILLS HIGH SCHOOL,50
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Enr,Unknown,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Adm,Unknown,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,App,Unknown,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Enr,Other,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Adm,Other,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,App,Other,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Enr,Male,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Adm,Male,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,App,Male,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Enr,Female,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Adm,Female,LAKE BALBOA COLLEGE PREP K-12,3
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,App,Female,LAKE BALBOA COLLEGE PREP K-12,9
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Enr,All,LAKE BALBOA COLLEGE PREP K-12,
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,Adm,All,LAKE BALBOA COLLEGE PREP K-12,3
LAKE BALBOA COLLEGE PREP K-1252154,Van Nuys,Los Angeles,App,All,LAKE BALBOA COLLEGE PREP K-12,13
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Enr,Unknown,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Adm,Unknown,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,App,Unknown,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Enr,Other,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Adm,Other,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,App,Other,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Enr,Female,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Adm,Female,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,App,Female,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Enr,All,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,Adm,All,LAKE VIEW CHARTER SCHOOL,
LAKE VIEW CHARTER SCHOOL53185,Orland,Glenn,App,All,LAKE VIEW CHARTER SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Enr,Unknown,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Adm,Unknown,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,App,Unknown,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Enr,Other,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Adm,Other,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,App,Other,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Enr,Male,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Adm,Male,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,App,Male,LAKESIDE HIGH SCHOOL,6
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Enr,Female,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Adm,Female,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,App,Female,LAKESIDE HIGH SCHOOL,6
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Enr,All,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,Adm,All,LAKESIDE HIGH SCHOOL,
LAKESIDE HIGH SCHOOL53995,Lake Elsinore,Riverside,App,All,LAKESIDE HIGH SCHOOL,13
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Enr,Unknown,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Adm,Unknown,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,App,Unknown,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Enr,Other,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Adm,Other,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,App,Other,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Enr,Female,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Adm,Female,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,App,Female,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Enr,All,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,Adm,All,LAKEVIEW LEADERSHIP ACADEMY,
LAKEVIEW LEADERSHIP ACADEMY54979,Victorville,San Bernardino,App,All,LAKEVIEW LEADERSHIP ACADEMY,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Enr,Unknown,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Adm,Unknown,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,App,Unknown,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Enr,Other,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Adm,Other,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,App,Other,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Enr,Male,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Adm,Male,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,App,Male,LAKEWOOD HIGH SCHOOL,33
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Enr,Female,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Adm,Female,LAKEWOOD HIGH SCHOOL,3
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,App,Female,LAKEWOOD HIGH SCHOOL,38
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Enr,All,LAKEWOOD HIGH SCHOOL,
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,Adm,All,LAKEWOOD HIGH SCHOOL,5
LAKEWOOD HIGH SCHOOL51347,Lakewood,Los Angeles,App,All,LAKEWOOD HIGH SCHOOL,71
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Enr,Unknown,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Adm,Unknown,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,App,Unknown,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Enr,Other,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Adm,Other,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,App,Other,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Enr,Male,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Adm,Male,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,App,Male,LANCASTER HIGH SCHOOL,10
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Enr,Female,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Adm,Female,LANCASTER HIGH SCHOOL,3
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,App,Female,LANCASTER HIGH SCHOOL,20
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Enr,All,LANCASTER HIGH SCHOOL,
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,Adm,All,LANCASTER HIGH SCHOOL,5
LANCASTER HIGH SCHOOL51412,Lancaster,Los Angeles,App,All,LANCASTER HIGH SCHOOL,31
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Enr,Unknown,LARCHMONT CHARTER SCHOOL,
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Adm,Unknown,LARCHMONT CHARTER SCHOOL,
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,App,Unknown,LARCHMONT CHARTER SCHOOL,
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Enr,Other,LARCHMONT CHARTER SCHOOL,
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Adm,Other,LARCHMONT CHARTER SCHOOL,
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,App,Other,LARCHMONT CHARTER SCHOOL,
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Enr,Male,LARCHMONT CHARTER SCHOOL,5
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Adm,Male,LARCHMONT CHARTER SCHOOL,8
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,App,Male,LARCHMONT CHARTER SCHOOL,18
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Enr,Female,LARCHMONT CHARTER SCHOOL,3
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Adm,Female,LARCHMONT CHARTER SCHOOL,6
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,App,Female,LARCHMONT CHARTER SCHOOL,16
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Enr,All,LARCHMONT CHARTER SCHOOL,8
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,Adm,All,LARCHMONT CHARTER SCHOOL,14
LARCHMONT CHARTER SCHOOL54683,Los Angeles,Los Angeles,App,All,LARCHMONT CHARTER SCHOOL,34
LAS FLORES HIGH SCHOOL52799,Sacramento,Sacramento,Enr,Unknown,LAS FLORES HIGH SCHOOL,
LAS FLORES HIGH SCHOOL52799,Sacramento,Sacramento,Adm,Unknown,LAS FLORES HIGH SCHOOL,
LAS FLORES HIGH SCHOOL52799,Sacramento,Sacramento,App,Unknown,LAS FLORES HIGH SCHOOL,
LAS FLORES HIGH SCHOOL52799,Sacramento,Sacramento,Enr,Other,LAS FLORES HIGH SCHOOL,
